Date,Energy Source,Renewable Generation
2023-09-08,Hydro,133.824
2023-09-08,Photovoltaic,111.69200000000001
2023-09-08,Wind,66.622
2023-09-09,Biomass,34.277
2023-09-09,Geothermal,15.120000000000001
2023-09-09,Hydro,119.77
2023-09-09,Photovoltaic,121.971
2023-09-09,Wind,48.644
2023-09-10,Biomass,31.07
2023-09-10,Geothermal,15.120000000000001
2023-09-10,Hydro,110.496
2023-09-10,Photovoltaic,126.135
2023-09-10,Wind,39.667
2023-09-11,Biomass,46.991
2023-09-11,Geothermal,14.879999999999999
2023-09-11,Hydro,124.747
2023-09-11,Photovoltaic,120.185
2023-09-11,Wind,17.489
2023-09-12,Biomass,51.267
2023-09-12,Geothermal,14.65
2023-09-12,Hydro,121.493
2023-09-12,Photovoltaic,111.448
2023-09-12,Wind,14.709
2023-09-13,Biomass,52.065
2023-09-13,Geothermal,14.43
2023-09-13,Hydro,131.91
2023-09-13,Photovoltaic,76.171
2023-09-13,Wind,26.777
2023-09-14,Biomass,48.317
2023-09-14,Geothermal,14.07
2023-09-14,Hydro,113.03999999999999
2023-09-14,Photovoltaic,84.344
2023-09-14,Wind,16.65
2023-09-15,Biomass,43.164
2023-09-15,Geothermal,14.66
2023-09-15,Hydro,113.545
2023-09-15,Photovoltaic,89.34400000000001
2023-09-15,Wind,8.251
2023-09-16,Biomass,33.005
2023-09-16,Geothermal,14.64
2023-09-16,Hydro,96.441
2023-09-16,Photovoltaic,77.265
2023-09-16,Wind,10.558
2023-09-17,Biomass,28.192
2023-09-17,Geothermal,14.66
2023-09-17,Hydro,95.405
2023-09-17,Photovoltaic,97.307
2023-09-17,Wind,10.059
2023-09-18,Biomass,41.801
2023-09-18,Geothermal,14.78
2023-09-18,Hydro,119.453
2023-09-18,Photovoltaic,64.28399999999999
2023-09-18,Wind,22.098
2023-09-19,Biomass,49.565
2023-09-19,Geothermal,14.84
2023-09-19,Hydro,123.861
2023-09-19,Photovoltaic,94.766
2023-09-19,Wind,44.353
2023-09-20,Biomass,48.786
2023-09-20,Geothermal,14.879999999999999
2023-09-20,Hydro,111.665
2023-09-20,Photovoltaic,53.65
2023-09-20,Wind,18.342
2023-09-21,Biomass,42.89
2023-09-21,Geothermal,14.51
2023-09-21,Hydro,120.216
2023-09-21,Photovoltaic,73.57900000000001
2023-09-21,Wind,62.255
2023-09-22,Biomass,43.782
2023-09-22,Geothermal,14.64
2023-09-22,Hydro,136.869
2023-09-22,Photovoltaic,60.339
2023-09-22,Wind,106.943
2023-09-23,Biomass,34.756
2023-09-23,Geothermal,14.95
2023-09-23,Hydro,130.288
2023-09-23,Photovoltaic,83.90899999999999
2023-09-23,Wind,81.839
2023-09-24,Biomass,29.369
2023-09-24,Geothermal,15.04
2023-09-24,Hydro,119.093
2023-09-24,Photovoltaic,110.65599999999999
2023-09-24,Wind,94.092
2023-09-25,Biomass,40.521
2023-09-25,Geothermal,14.99
2023-09-25,Hydro,125.384
2023-09-25,Photovoltaic,101.067
2023-09-25,Wind,80.003
2023-09-26,Biomass,41.15
2023-09-26,Geothermal,14.83
2023-09-26,Hydro,116.085
2023-09-26,Photovoltaic,100.635
2023-09-26,Wind,129.646
2023-09-27,Biomass,44.933
2023-09-27,Geothermal,15.02
2023-09-27,Hydro,119.484
2023-09-27,Photovoltaic,110.769
2023-09-27,Wind,80.071
2023-09-28,Biomass,46.618
2023-09-28,Geothermal,14.99
2023-09-28,Hydro,116.278
2023-09-28,Photovoltaic,104.979
2023-09-28,Wind,28.016
2023-09-29,Biomass,44.689
2023-09-29,Geothermal,14.98
2023-09-29,Hydro,117.716
2023-09-29,Photovoltaic,106.701
2023-09-29,Wind,19.481
2023-09-30,Biomass,36.102
2023-09-30,Geothermal,15.05
2023-09-30,Hydro,103.462
2023-09-30,Photovoltaic,110.477
2023-09-30,Wind,29.172
2023-10-01,Biomass,24.225
2023-10-01,Geothermal,15.06
2023-10-01,Hydro,94.637
2023-10-01,Photovoltaic,111.643
2023-10-01,Wind,55.163
2023-10-02,Biomass,35.6
2023-10-02,Geothermal,14.92
2023-10-02,Hydro,104.863
2023-10-02,Photovoltaic,105.596
2023-10-02,Wind,61.135
2023-10-03,Biomass,40.708
2023-10-03,Geothermal,14.93
2023-10-03,Hydro,99.614
2023-10-03,Photovoltaic,101.214
2023-10-03,Wind,15.887
2023-10-04,Biomass,43.267
2023-10-04,Geothermal,14.96
2023-10-04,Hydro,99.869
2023-10-04,Photovoltaic,86.284
2023-10-04,Wind,16.419
2023-10-05,Biomass,45.033
2023-10-05,Geothermal,14.879999999999999
2023-10-05,Hydro,104.952
2023-10-05,Photovoltaic,88.583
2023-10-05,Wind,10.221
2023-10-06,Biomass,40.068
2023-10-06,Geothermal,14.93
2023-10-06,Hydro,99.393
2023-10-06,Photovoltaic,92.146
2023-10-06,Wind,16.191
2023-10-07,Biomass,30.686
2023-10-07,Geothermal,15.04
2023-10-07,Hydro,81.223
2023-10-07,Photovoltaic,104.126
2023-10-07,Wind,15.509
2023-10-08,Biomass,28.644
2023-10-08,Geothermal,14.98
2023-10-08,Hydro,79.139
2023-10-08,Photovoltaic,105.67399999999999
2023-10-08,Wind,38.047
2023-10-09,Biomass,42.532
2023-10-09,Geothermal,15.03
2023-10-09,Hydro,94.615
2023-10-09,Photovoltaic,98.765
2023-10-09,Wind,24.558
2023-10-10,Biomass,45.238
2023-10-10,Geothermal,14.98
2023-10-10,Hydro,98.867
2023-10-10,Photovoltaic,91.125
2023-10-10,Wind,28.568
2023-10-11,Biomass,45.824
2023-10-11,Geothermal,14.99
2023-10-11,Hydro,95.658
2023-10-11,Photovoltaic,87.735
2023-10-11,Wind,8.115
2023-10-12,Biomass,44.625
2023-10-12,Geothermal,14.82
2023-10-12,Hydro,92.857
2023-10-12,Photovoltaic,85.044
2023-10-12,Wind,8.215
2023-10-13,Biomass,41.903
2023-10-13,Geothermal,15.06
2023-10-13,Hydro,88.224
2023-10-13,Photovoltaic,88.239
2023-10-13,Wind,11.958
2023-10-14,Biomass,35.434
2023-10-14,Geothermal,14.89
2023-10-14,Hydro,65.463
2023-10-14,Photovoltaic,89.386
2023-10-14,Wind,58.002
2023-10-15,Biomass,33.09
2023-10-15,Geothermal,14.96
2023-10-15,Hydro,64.778
2023-10-15,Photovoltaic,80.46
2023-10-15,Wind,107.699
2023-10-16,Biomass,44.457
2023-10-16,Geothermal,15.07
2023-10-16,Hydro,76.748
2023-10-16,Photovoltaic,45.842999999999996
2023-10-16,Wind,37.829
2023-10-17,Biomass,47.965
2023-10-17,Geothermal,14.78
2023-10-17,Hydro,78.611
2023-10-17,Photovoltaic,63.41
2023-10-17,Wind,31.557
2023-10-18,Biomass,46.631
2023-10-18,Geothermal,14.57
2023-10-18,Hydro,90.539
2023-10-18,Photovoltaic,36.777
2023-10-18,Wind,25.873
2023-10-19,Biomass,45.501
2023-10-19,Geothermal,14.39
2023-10-19,Hydro,90.103
2023-10-19,Photovoltaic,43.589
2023-10-19,Wind,103.347
2023-10-20,Biomass,46.782
2023-10-20,Geothermal,14.93
2023-10-20,Hydro,108.027
2023-10-20,Photovoltaic,42.589999999999996
2023-10-20,Wind,156.341
2023-10-21,Biomass,33.324
2023-10-21,Geothermal,15.1
2023-10-21,Hydro,134.331
2023-10-21,Photovoltaic,51.767
2023-10-21,Wind,91.464
2023-10-22,Biomass,32.147999999999996
2023-10-22,Geothermal,15.120000000000001
2023-10-22,Hydro,115.384
2023-10-22,Photovoltaic,84.016
2023-10-22,Wind,56.771
2023-10-23,Biomass,43.126
2023-10-23,Geothermal,14.98
2023-10-23,Hydro,125.429
2023-10-23,Photovoltaic,65.234
2023-10-23,Wind,32.272
2023-10-24,Biomass,45.745
2023-10-24,Geothermal,14.77
2023-10-24,Hydro,132.712
2023-10-24,Photovoltaic,30.122
2023-10-24,Wind,87.172
2023-10-25,Biomass,48.269
2023-10-25,Geothermal,15.02
2023-10-25,Hydro,145.104
2023-10-25,Photovoltaic,36.676
2023-10-25,Wind,97.42399999999999
2023-10-26,Biomass,49.296
2023-10-26,Geothermal,14.65
2023-10-26,Hydro,147.95
2023-10-26,Photovoltaic,49.743
2023-10-26,Wind,120.25
2023-10-27,Biomass,47.62
2023-10-27,Geothermal,14.62
2023-10-27,Hydro,158.057
2023-10-27,Photovoltaic,64.448
2023-10-27,Wind,155.102
2023-10-28,Biomass,39.273
2023-10-28,Geothermal,15.09
2023-10-28,Hydro,154.07
2023-10-28,Photovoltaic,79.18599999999999
2023-10-28,Wind,104.483
2023-10-29,Biomass,39.135
2023-10-29,Geothermal,14.28
2023-10-29,Hydro,139.533
2023-10-29,Photovoltaic,59.232
2023-10-29,Wind,53.497
2023-10-30,Biomass,43.139
2023-10-30,Geothermal,14.82
2023-10-30,Hydro,163.694
2023-10-30,Photovoltaic,40.98
2023-10-30,Wind,91.688
2023-10-31,Biomass,41.608
2023-10-31,Geothermal,14.82
2023-10-31,Hydro,170.848
2023-10-31,Photovoltaic,66.944
2023-10-31,Wind,136.213
2023-11-01,Biomass,33.215
2023-11-01,Geothermal,14.879999999999999
2023-11-01,Hydro,177.555
2023-11-01,Photovoltaic,31.16
2023-11-01,Wind,46.018
2023-11-02,Biomass,47.991
2023-11-02,Geothermal,14.61
2023-11-02,Hydro,179.86
2023-11-02,Photovoltaic,34.099
2023-11-02,Wind,127.264
2023-11-03,Biomass,39.46
2023-11-03,Geothermal,14.85
2023-11-03,Hydro,187.053
2023-11-03,Photovoltaic,56.855
2023-11-03,Wind,158.47
2023-11-04,Biomass,29.53
2023-11-04,Geothermal,14.84
2023-11-04,Hydro,177.367
2023-11-04,Photovoltaic,72.5
2023-11-04,Wind,127.94800000000001
2023-11-05,Biomass,26.583
2023-11-05,Geothermal,14.76
2023-11-05,Hydro,168.897
2023-11-05,Photovoltaic,79.994
2023-11-05,Wind,155.983
2023-11-06,Biomass,42.364
2023-11-06,Geothermal,14.69
2023-11-06,Hydro,178.84
2023-11-06,Photovoltaic,72.348
2023-11-06,Wind,97.303
2023-11-07,Biomass,46.101
2023-11-07,Geothermal,14.73
2023-11-07,Hydro,171.881
2023-11-07,Photovoltaic,49.563
2023-11-07,Wind,62.569
2023-11-08,Biomass,44.944
2023-11-08,Geothermal,14.87
2023-11-08,Hydro,158.706
2023-11-08,Photovoltaic,57.57
2023-11-08,Wind,37.12
2023-11-09,Biomass,43.79
2023-11-09,Geothermal,14.6
2023-11-09,Hydro,154.763
2023-11-09,Photovoltaic,50.954
2023-11-09,Wind,27.893
2023-11-10,Biomass,36.162
2023-11-10,Geothermal,13.959999999999999
2023-11-10,Hydro,161.181
2023-11-10,Photovoltaic,29.21
2023-11-10,Wind,111.508
2023-11-11,Biomass,33.409
2023-11-11,Geothermal,14.1
2023-11-11,Hydro,142.409
2023-11-11,Photovoltaic,75.009
2023-11-11,Wind,129.94
2023-11-12,Biomass,30.854
2023-11-12,Geothermal,14.12
2023-11-12,Hydro,148.11
2023-11-12,Photovoltaic,33.179
2023-11-12,Wind,84.798
2023-11-13,Biomass,45.336
2023-11-13,Geothermal,13.979999999999999
2023-11-13,Hydro,147.242
2023-11-13,Photovoltaic,61.984
2023-11-13,Wind,84.69
2023-11-14,Biomass,47.861
2023-11-14,Geothermal,13.85
2023-11-14,Hydro,142.169
2023-11-14,Photovoltaic,44.318
2023-11-14,Wind,129.227
2023-11-15,Biomass,41.94
2023-11-15,Geothermal,14.079999999999998
2023-11-15,Hydro,134.49699999999999
2023-11-15,Photovoltaic,55.247
2023-11-15,Wind,124.275
2023-11-16,Biomass,38.49
2023-11-16,Geothermal,15.07
2023-11-16,Hydro,137.873
2023-11-16,Photovoltaic,48.760999999999996
2023-11-16,Wind,60.966
2023-11-17,Biomass,38.969
2023-11-17,Geothermal,15.280000000000001
2023-11-17,Hydro,139.717
2023-11-17,Photovoltaic,68.002
2023-11-17,Wind,153.943
2023-11-18,Biomass,30.308
2023-11-18,Geothermal,15.36
2023-11-18,Hydro,124.975
2023-11-18,Photovoltaic,75.613
2023-11-18,Wind,110.516
2023-11-19,Biomass,27.476
2023-11-19,Geothermal,15.21
2023-11-19,Hydro,108.355
2023-11-19,Photovoltaic,66.382
2023-11-19,Wind,73.446
2023-11-20,Biomass,42.075
2023-11-20,Geothermal,15.120000000000001
2023-11-20,Hydro,133.621
2023-11-20,Photovoltaic,37.116
2023-11-20,Wind,68.69200000000001
2023-11-21,Biomass,41.41
2023-11-21,Geothermal,15.120000000000001
2023-11-21,Hydro,131.974
2023-11-21,Photovoltaic,22.086
2023-11-21,Wind,69.93
2023-11-22,Biomass,42.702
2023-11-22,Geothermal,15.01
2023-11-22,Hydro,126.669
2023-11-22,Photovoltaic,37.757
2023-11-22,Wind,63.705
2023-11-23,Biomass,45.459
2023-11-23,Geothermal,15.05
2023-11-23,Hydro,117.4
2023-11-23,Photovoltaic,50.508
2023-11-23,Wind,120.616
2023-11-24,Biomass,46.666
2023-11-24,Geothermal,15.2
2023-11-24,Hydro,105.475
2023-11-24,Photovoltaic,57.424
2023-11-24,Wind,68.279
2023-11-25,Biomass,31.276
2023-11-25,Geothermal,15.35
2023-11-25,Hydro,110.055
2023-11-25,Photovoltaic,57.345
2023-11-25,Wind,166.183
2023-11-26,Biomass,27.043
2023-11-26,Geothermal,15.34
2023-11-26,Hydro,112.07300000000001
2023-11-26,Photovoltaic,69.125
2023-11-26,Wind,71.195
2023-11-27,Biomass,48.566
2023-11-27,Geothermal,15.07
2023-11-27,Hydro,121.014
2023-11-27,Photovoltaic,28.532999999999998
2023-11-27,Wind,64.745
2023-11-28,Biomass,56.006
2023-11-28,Geothermal,14.879999999999999
2023-11-28,Hydro,115.05
2023-11-28,Photovoltaic,38.691
2023-11-28,Wind,165.868
2023-11-29,Biomass,54.982
2023-11-29,Geothermal,14.879999999999999
2023-11-29,Hydro,112.26899999999999
2023-11-29,Photovoltaic,54.286
2023-11-29,Wind,66.844
2023-11-30,Biomass,45.869
2023-11-30,Geothermal,14.73
2023-11-30,Hydro,128.09
2023-11-30,Photovoltaic,18.383
2023-11-30,Wind,138.388
2023-12-01,Biomass,50.922
2023-12-01,Geothermal,14.97
2023-12-01,Hydro,122.965
2023-12-01,Photovoltaic,25.824
2023-12-01,Wind,159.934
2023-12-02,Biomass,38.896
2023-12-02,Geothermal,15.26
2023-12-02,Hydro,137.463
2023-12-02,Photovoltaic,39.137
2023-12-02,Wind,157.716
2023-12-03,Biomass,34.526
2023-12-03,Geothermal,15.36
2023-12-03,Hydro,128.977
2023-12-03,Photovoltaic,57.096
2023-12-03,Wind,78.736
2023-12-04,Biomass,47.656
2023-12-04,Geothermal,14.95
2023-12-04,Hydro,138.458
2023-12-04,Photovoltaic,32.131
2023-12-04,Wind,29.929
2023-12-05,Biomass,52.374
2023-12-05,Geothermal,14.26
2023-12-05,Hydro,136.901
2023-12-05,Photovoltaic,15.417
2023-12-05,Wind,76.523
2023-12-06,Biomass,53.914
2023-12-06,Geothermal,14.67
2023-12-06,Hydro,147.177
2023-12-06,Photovoltaic,40.389
2023-12-06,Wind,43.565
2023-12-07,Biomass,54.47
2023-12-07,Geothermal,14.59
2023-12-07,Hydro,144.995
2023-12-07,Photovoltaic,56.608
2023-12-07,Wind,69.856
2023-12-08,Biomass,45.219
2023-12-08,Geothermal,14.74
2023-12-08,Hydro,118.725
2023-12-08,Photovoltaic,26.55
2023-12-08,Wind,28.655
2023-12-09,Biomass,39.388
2023-12-09,Geothermal,14.64
2023-12-09,Hydro,118.297
2023-12-09,Photovoltaic,40.044000000000004
2023-12-09,Wind,40.558
2023-12-10,Biomass,37.089
2023-12-10,Geothermal,14.62
2023-12-10,Hydro,102.398
2023-12-10,Photovoltaic,39.666
2023-12-10,Wind,134.798
2023-12-11,Biomass,51.942
2023-12-11,Geothermal,14.26
2023-12-11,Hydro,122.612
2023-12-11,Photovoltaic,25.934
2023-12-11,Wind,98.518
2023-12-12,Biomass,52.218
2023-12-12,Geothermal,14.229999999999999
2023-12-12,Hydro,118.976
2023-12-12,Photovoltaic,27.505000000000003
2023-12-12,Wind,109.372
2023-12-13,Biomass,54.674
2023-12-13,Geothermal,14.399999999999999
2023-12-13,Hydro,123.063
2023-12-13,Photovoltaic,20.744
2023-12-13,Wind,138.307
2023-12-14,Biomass,49.95
2023-12-14,Geothermal,14.26
2023-12-14,Hydro,120.14
2023-12-14,Photovoltaic,26.358
2023-12-14,Wind,77.662
2023-12-15,Biomass,47.137
2023-12-15,Geothermal,14.5
2023-12-15,Hydro,110.995
2023-12-15,Photovoltaic,43.703
2023-12-15,Wind,136.447
2023-12-16,Biomass,35.725
2023-12-16,Geothermal,14.07
2023-12-16,Hydro,101.315
2023-12-16,Photovoltaic,49.48
2023-12-16,Wind,163.381
2023-12-17,Biomass,31.326
2023-12-17,Geothermal,14.35
2023-12-17,Hydro,94.212
2023-12-17,Photovoltaic,55.166
2023-12-17,Wind,90.545
2023-12-18,Biomass,41.292
2023-12-18,Geothermal,14.84
2023-12-18,Hydro,112.537
2023-12-18,Photovoltaic,53.401
2023-12-18,Wind,46.916
2023-12-19,Biomass,43.313
2023-12-19,Geothermal,14.5
2023-12-19,Hydro,115.947
2023-12-19,Photovoltaic,58.974
2023-12-19,Wind,15.888
2023-12-20,Biomass,42.086999999999996
2023-12-20,Geothermal,14.69
2023-12-20,Hydro,110.218
2023-12-20,Photovoltaic,35.594
2023-12-20,Wind,26.234
2023-12-21,Biomass,38.214
2023-12-21,Geothermal,14.8
2023-12-21,Hydro,105.808
2023-12-21,Photovoltaic,41.867
2023-12-21,Wind,74.279
2023-12-22,Biomass,32.5
2023-12-22,Geothermal,14.77
2023-12-22,Hydro,94.576
2023-12-22,Photovoltaic,51.416
2023-12-22,Wind,143.307
2023-12-23,Biomass,23.155
2023-12-23,Geothermal,14.97
2023-12-23,Hydro,77.11
2023-12-23,Photovoltaic,51.0
2023-12-23,Wind,143.828
2023-12-24,Biomass,22.976
2023-12-24,Geothermal,15.23
2023-12-24,Hydro,84.762
2023-12-24,Photovoltaic,47.629999999999995
2023-12-24,Wind,129.807
2023-12-25,Biomass,22.596
2023-12-25,Geothermal,15.120000000000001
2023-12-25,Hydro,77.681
2023-12-25,Photovoltaic,44.926
2023-12-25,Wind,76.359
2023-12-26,Biomass,23.681
2023-12-26,Geothermal,15.120000000000001
2023-12-26,Hydro,83.537
2023-12-26,Photovoltaic,36.138
2023-12-26,Wind,40.975
2023-12-27,Biomass,30.661
2023-12-27,Geothermal,15.07
2023-12-27,Hydro,90.493
2023-12-27,Photovoltaic,34.506
2023-12-27,Wind,6.631
2023-12-28,Biomass,30.605
2023-12-28,Geothermal,15.120000000000001
2023-12-28,Hydro,89.471
2023-12-28,Photovoltaic,30.301000000000002
2023-12-28,Wind,24.494
2023-12-29,Biomass,26.955
2023-12-29,Geothermal,15.13
2023-12-29,Hydro,80.542
2023-12-29,Photovoltaic,26.444
2023-12-29,Wind,17.836
2023-12-30,Biomass,30.44
2023-12-30,Geothermal,15.120000000000001
2023-12-30,Hydro,79.054
2023-12-30,Photovoltaic,23.155
2023-12-30,Wind,12.515
2023-12-31,Biomass,26.292
2023-12-31,Geothermal,15.120000000000001
2023-12-31,Hydro,90.357
2023-12-31,Photovoltaic,21.006
2023-12-31,Wind,34.207
2024-01-01,Biomass,22.22
2024-01-01,Geothermal,14.75
2024-01-01,Hydro,74.381
2024-01-01,Photovoltaic,27.077
2024-01-01,Wind,77.197
2024-01-02,Biomass,30.69
2024-01-02,Geothermal,15.11
2024-01-02,Hydro,83.188
2024-01-02,Photovoltaic,37.798
2024-01-02,Wind,83.275
2024-01-03,Biomass,27.911
2024-01-03,Geothermal,15.11
2024-01-03,Hydro,82.161
2024-01-03,Photovoltaic,32.089
2024-01-03,Wind,155.587
2024-01-04,Biomass,34.471
2024-01-04,Geothermal,15.120000000000001
2024-01-04,Hydro,91.655
2024-01-04,Photovoltaic,54.84
2024-01-04,Wind,127.375
2024-01-05,Biomass,30.624
2024-01-05,Geothermal,15.07
2024-01-05,Hydro,113.389
2024-01-05,Photovoltaic,17.575
2024-01-05,Wind,88.712
2024-01-06,Biomass,32.994
2024-01-06,Geothermal,15.09
2024-01-06,Hydro,95.209
2024-01-06,Photovoltaic,9.642999999999999
2024-01-06,Wind,89.69
2024-01-07,Biomass,30.592
2024-01-07,Geothermal,15.120000000000001
2024-01-07,Hydro,90.99
2024-01-07,Photovoltaic,13.568
2024-01-07,Wind,116.167
2024-01-08,Biomass,43.418
2024-01-08,Geothermal,14.43
2024-01-08,Hydro,129.53
2024-01-08,Photovoltaic,20.924
2024-01-08,Wind,91.749
2024-01-09,Biomass,46.131
2024-01-09,Geothermal,14.149999999999999
2024-01-09,Hydro,121.772
2024-01-09,Photovoltaic,42.087
2024-01-09,Wind,99.084
2024-01-10,Biomass,48.333
2024-01-10,Geothermal,14.16
2024-01-10,Hydro,135.563
2024-01-10,Photovoltaic,23.999
2024-01-10,Wind,25.383
2024-01-11,Biomass,47.775
2024-01-11,Geothermal,14.209999999999999
2024-01-11,Hydro,116.05799999999999
2024-01-11,Photovoltaic,42.949
2024-01-11,Wind,44.832
2024-01-12,Biomass,49.017
2024-01-12,Geothermal,14.079999999999998
2024-01-12,Hydro,117.58
2024-01-12,Photovoltaic,60.274
2024-01-12,Wind,107.525
2024-01-13,Biomass,41.918
2024-01-13,Geothermal,14.83
2024-01-13,Hydro,89.313
2024-01-13,Photovoltaic,54.805
2024-01-13,Wind,76.102
2024-01-14,Biomass,38.76
2024-01-14,Geothermal,14.79
2024-01-14,Hydro,78.125
2024-01-14,Photovoltaic,35.72
2024-01-14,Wind,95.323
2024-01-15,Biomass,49.767
2024-01-15,Geothermal,15.120000000000001
2024-01-15,Hydro,106.13
2024-01-15,Photovoltaic,37.407000000000004
2024-01-15,Wind,136.115
2024-01-16,Biomass,51.748
2024-01-16,Geothermal,14.48
2024-01-16,Hydro,110.521
2024-01-16,Photovoltaic,43.211
2024-01-16,Wind,83.775
2024-01-17,Biomass,50.277
2024-01-17,Geothermal,14.719999999999999
2024-01-17,Hydro,108.583
2024-01-17,Photovoltaic,13.909
2024-01-17,Wind,134.415
2024-01-18,Biomass,48.467
2024-01-18,Geothermal,14.709999999999999
2024-01-18,Hydro,107.057
2024-01-18,Photovoltaic,52.307
2024-01-18,Wind,168.715
2024-01-19,Biomass,50.724
2024-01-19,Geothermal,14.95
2024-01-19,Hydro,111.848
2024-01-19,Photovoltaic,25.768
2024-01-19,Wind,128.338
2024-01-20,Biomass,43.801
2024-01-20,Geothermal,15.120000000000001
2024-01-20,Hydro,87.382
2024-01-20,Photovoltaic,47.631
2024-01-20,Wind,157.659
2024-01-21,Biomass,39.205
2024-01-21,Geothermal,15.120000000000001
2024-01-21,Hydro,76.422
2024-01-21,Photovoltaic,71.157
2024-01-21,Wind,141.516
2024-01-22,Biomass,48.878
2024-01-22,Geothermal,14.98
2024-01-22,Hydro,111.648
2024-01-22,Photovoltaic,70.069
2024-01-22,Wind,51.866
2024-01-23,Biomass,52.614
2024-01-23,Geothermal,14.81
2024-01-23,Hydro,85.756
2024-01-23,Photovoltaic,48.629999999999995
2024-01-23,Wind,105.029
2024-01-24,Biomass,50.903999999999996
2024-01-24,Geothermal,14.8
2024-01-24,Hydro,104.071
2024-01-24,Photovoltaic,54.19
2024-01-24,Wind,82.588
2024-01-25,Biomass,51.802
2024-01-25,Geothermal,14.78
2024-01-25,Hydro,101.733
2024-01-25,Photovoltaic,54.754
2024-01-25,Wind,77.908
2024-01-26,Biomass,48.045
2024-01-26,Geothermal,14.82
2024-01-26,Hydro,112.623
2024-01-26,Photovoltaic,43.433
2024-01-26,Wind,17.499
2024-01-27,Biomass,36.266
2024-01-27,Geothermal,14.879999999999999
2024-01-27,Hydro,82.757
2024-01-27,Photovoltaic,51.16
2024-01-27,Wind,46.497
2024-01-28,Biomass,35.036
2024-01-28,Geothermal,14.879999999999999
2024-01-28,Hydro,73.705
2024-01-28,Photovoltaic,58.984
2024-01-28,Wind,98.319
2024-01-29,Biomass,45.729
2024-01-29,Geothermal,14.879999999999999
2024-01-29,Hydro,100.652
2024-01-29,Photovoltaic,55.867
2024-01-29,Wind,50.410000000000004
2024-01-30,Biomass,52.391
2024-01-30,Geothermal,14.879999999999999
2024-01-30,Hydro,97.537
2024-01-30,Photovoltaic,64.223
2024-01-30,Wind,29.701999999999998
2024-01-31,Biomass,51.006
2024-01-31,Geothermal,15.03
2024-01-31,Hydro,96.196
2024-01-31,Photovoltaic,69.451
2024-01-31,Wind,14.11
2024-02-01,Biomass,48.986
2024-02-01,Geothermal,14.84
2024-02-01,Hydro,98.919
2024-02-01,Photovoltaic,50.753
2024-02-01,Wind,34.487
2024-02-02,Biomass,47.565
2024-02-02,Geothermal,15.0
2024-02-02,Hydro,90.841
2024-02-02,Photovoltaic,70.68299999999999
2024-02-02,Wind,78.08
2024-02-03,Biomass,41.644
2024-02-03,Geothermal,15.120000000000001
2024-02-03,Hydro,74.174
2024-02-03,Photovoltaic,84.048
2024-02-03,Wind,48.702
2024-02-04,Biomass,36.445
2024-02-04,Geothermal,15.08
2024-02-04,Hydro,61.693
2024-02-04,Photovoltaic,71.414
2024-02-04,Wind,91.108
2024-02-05,Biomass,40.233
2024-02-05,Geothermal,15.01
2024-02-05,Hydro,85.468
2024-02-05,Photovoltaic,60.375
2024-02-05,Wind,101.393
2024-02-06,Biomass,42.39
2024-02-06,Geothermal,14.62
2024-02-06,Hydro,87.002
2024-02-06,Photovoltaic,58.387
2024-02-06,Wind,79.814
2024-02-07,Biomass,47.417
2024-02-07,Geothermal,15.06
2024-02-07,Hydro,93.651
2024-02-07,Photovoltaic,41.312
2024-02-07,Wind,78.17
2024-02-08,Biomass,47.671
2024-02-08,Geothermal,14.97
2024-02-08,Hydro,88.42
2024-02-08,Photovoltaic,63.068
2024-02-08,Wind,121.207
2024-02-09,Biomass,49.032
2024-02-09,Geothermal,14.879999999999999
2024-02-09,Hydro,112.359
2024-02-09,Photovoltaic,30.991
2024-02-09,Wind,123.155
2024-02-10,Biomass,40.818
2024-02-10,Geothermal,14.879999999999999
2024-02-10,Hydro,83.793
2024-02-10,Photovoltaic,11.136
2024-02-10,Wind,156.09
2024-02-11,Biomass,32.756
2024-02-11,Geothermal,14.89
2024-02-11,Hydro,71.952
2024-02-11,Photovoltaic,35.035
2024-02-11,Wind,155.33
2024-02-12,Biomass,44.93
2024-02-12,Geothermal,14.95
2024-02-12,Hydro,109.244
2024-02-12,Photovoltaic,68.498
2024-02-12,Wind,72.012
2024-02-13,Biomass,47.461
2024-02-13,Geothermal,14.84
2024-02-13,Hydro,102.608
2024-02-13,Photovoltaic,74.518
2024-02-13,Wind,81.965
2024-02-14,Biomass,47.585
2024-02-14,Geothermal,14.709999999999999
2024-02-14,Hydro,95.098
2024-02-14,Photovoltaic,91.497
2024-02-14,Wind,130.026
2024-02-15,Biomass,44.464
2024-02-15,Geothermal,14.98
2024-02-15,Hydro,80.196
2024-02-15,Photovoltaic,88.595
2024-02-15,Wind,59.735
2024-02-16,Biomass,44.678
2024-02-16,Geothermal,15.06
2024-02-16,Hydro,88.474
2024-02-16,Photovoltaic,70.071
2024-02-16,Wind,13.197000000000001
2024-02-17,Biomass,35.035
2024-02-17,Geothermal,14.99
2024-02-17,Hydro,83.098
2024-02-17,Photovoltaic,79.851
2024-02-17,Wind,9.885
2024-02-18,Biomass,30.864
2024-02-18,Geothermal,14.879999999999999
2024-02-18,Hydro,75.937
2024-02-18,Photovoltaic,81.286
2024-02-18,Wind,17.997
2024-02-19,Biomass,43.038
2024-02-19,Geothermal,14.879999999999999
2024-02-19,Hydro,94.006
2024-02-19,Photovoltaic,66.282
2024-02-19,Wind,37.289
2024-02-20,Biomass,43.666
